"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","class (income)"
37,"Private",249720,"Bachelors",13,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,27,"United-States","<=50K"
55,"Private",223613,"1st-4th",2,"Divorced","Priv-house-serv","Unmarried","White","Female",0,0,30,"Cuba","<=50K"
24,"Private",259865,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
23,"Private",45317,"Some-college",10,"Separated","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
59,"Private",221336,"10th",6,"Widowed","Other-service","Other-relative","Asian-Pac-Islander","Female",0,0,40,"Philippines","<=50K"
17,"Private",293440,"11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","<=50K"
22,"Private",213902,"5th-6th",3,"Never-married","Priv-house-serv","Other-relative","White","Female",0,0,40,"El-Salvador","<=50K"
32,"Private",191856,"Masters",14,"Married-civ-spouse","Sales","Wife","White","Female",0,0,45,"United-States",">50K"
40,"Local-gov",233891,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,35,"United-States","<=50K"
56,"State-gov",143931,"Bachelors",13,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"Private",84648,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,25,"United-States","<=50K"
55,"Self-emp-inc",209569,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,50,"United-States",">50K"
58,"Private",150560,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",14084,0,40,"United-States",">50K"
52,"Private",128871,"7th-8th",4,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,64,"United-States","<=50K"
53,"Private",117814,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,38,"United-States","<=50K"
43,"Private",220609,"Some-college",10,"Divorced","Tech-support","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
22,"Private",121471,"11th",7,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
24,"Private",374253,"HS-grad",9,"Separated","Other-service","Not-in-family","White","Female",0,0,55,"United-States","<=50K"
65,"Private",243569,"Some-college",10,"Widowed","Other-service","Unmarried","White","Female",0,0,24,"United-States","<=50K"
29,"Private",29732,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,24,"United-States","<=50K"
53,"Private",191025,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,43,"United-States","<=50K"
31,"Private",208657,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
42,"Self-emp-not-inc",222978,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
30,"Private",149118,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Local-gov",399020,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,55,"United-States","<=50K"
33,"Private",345277,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,45,"United-States",">50K"
20,"Federal-gov",55233,"Some-college",10,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","<=50K"
25,"Private",188119,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
33,"Private",124407,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
37,"Self-emp-not-inc",301568,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,35,"United-States",">50K"
33,"Private",198452,"Assoc-acdm",12,"Divorced","Sales","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
48,"Private",171807,"Bachelors",13,"Divorced","Other-service","Unmarried","White","Female",0,0,56,"United-States",">50K"
23,"Private",175424,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
33,"State-gov",73296,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",1831,0,40,"United-States","<=50K"
67,"Self-emp-not-inc",354405,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
51,"Private",49017,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,24,"United-States","<=50K"
28,"Private",156819,"HS-grad",9,"Divorced","Handlers-cleaners","Unmarried","White","Female",0,0,36,"United-States","<=50K"
20,"Private",289944,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
29,"Private",24153,"Some-college",10,"Married-civ-spouse","Other-service","Wife","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K"
61,"Private",231183,"HS-grad",9,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
43,"Private",162108,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
43,"Local-gov",143828,"Masters",14,"Divorced","Prof-specialty","Unmarried","Black","Female",9562,0,40,"United-States",">50K"
46,"Local-gov",111558,"Some-college",10,"Divorced","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
29,"Private",239632,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
28,"Private",118861,"10th",6,"Married-civ-spouse","Craft-repair","Wife","Other","Female",0,0,48,"Guatemala","<=50K"
18,"Private",192409,"12th",8,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States","<=50K"
44,"Private",195545,"HS-grad",9,"Divorced","Machine-op-inspct","Own-child","Black","Female",0,0,40,"United-States","<=50K"
64,"Private",61892,"HS-grad",9,"Widowed","Priv-house-serv","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
25,"Private",419658,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,8,"United-States","<=50K"
39,"Private",301568,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
34,"Private",120461,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
23,"Private",268145,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
25,"Private",303431,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
27,"State-gov",553473,"Bachelors",13,"Married-civ-spouse","Protective-serv","Wife","Black","Female",0,0,48,"United-States","<=50K"
53,"Private",46155,"HS-grad",9,"Married-civ-spouse","Priv-house-serv","Other-relative","White","Female",0,0,40,"United-States","<=50K"
24,"Private",19410,"HS-grad",9,"Divorced","Sales","Unmarried","Amer-Indian-Eskimo","Female",0,0,48,"United-States","<=50K"
24,"Private",185821,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
45,"Private",162494,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,19,"United-States","<=50K"
45,"Private",161819,"11th",7,"Separated","Adm-clerical","Unmarried","Black","Female",0,0,25,"United-States","<=50K"
18,"Private",123343,"11th",7,"Never-married","Sales","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
49,"Private",181717,"Assoc-voc",11,"Separated","Prof-specialty","Own-child","White","Female",0,0,36,"United-States","<=50K"
33,"Private",121904,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,28,"United-States","<=50K"
49,"Private",59380,"Some-college",10,"Married-spouse-absent","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Private",217363,"HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
31,"Federal-gov",210926,"HS-grad",9,"Separated","Handlers-cleaners","Unmarried","White","Female",0,0,40,"United-States","<=50K"
61,"Private",193479,"HS-grad",9,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,24,"United-States","<=50K"
35,"Private",346766,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"Private",197207,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
50,"Private",237729,"HS-grad",9,"Widowed","Sales","Not-in-family","White","Female",0,2444,72,"United-States",">50K"
27,"Private",191782,"HS-grad",9,"Never-married","Other-service","Other-relative","Black","Female",0,0,30,"United-States","<=50K"
28,"Private",137898,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"United-States","<=50K"
18,"Private",201554,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
35,"Private",208378,"12th",8,"Separated","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K"
34,"Private",187215,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",15024,0,36,"United-States",">50K"
38,"Private",238721,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
21,"Private",164920,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
50,"Private",92968,"Bachelors",13,"Never-married","Sales","Unmarried","White","Female",0,0,32,"United-States","<=50K"
50,"Private",136836,"HS-grad",9,"Divorced","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
49,"Federal-gov",216453,"Assoc-voc",11,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,45,"United-States","<=50K"
31,"Private",164569,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,48,"United-States","<=50K"
24,"Private",32311,"Some-college",10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"United-States","<=50K"
18,"Private",186909,"HS-grad",9,"Never-married","Sales","Other-relative","White","Female",1055,0,30,"United-States","<=50K"
51,"Private",161691,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
20,"Private",122649,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
28,"Private",421967,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,60,"United-States",">50K"
50,"Local-gov",259377,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",15024,0,40,"United-States",">50K"
47,"Self-emp-not-inc",182752,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,35,"Iran","<=50K"
27,"Private",146460,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
26,"Private",252406,"HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
26,"Private",174592,"Masters",14,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
42,"Private",156580,"Bachelors",13,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"Puerto-Rico","<=50K"
58,"Private",210673,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
52,"Local-gov",137753,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,20,"United-States","<=50K"
29,"Private",29865,"HS-grad",9,"Divorced","Sales","Not-in-family","Amer-Indian-Eskimo","Female",0,0,50,"United-States","<=50K"
28,"Private",308995,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"Jamaica","<=50K"
27,"Private",127833,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
28,"Private",132078,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
20,"Private",234880,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,30,"United-States","<=50K"
50,"Self-emp-not-inc",225772,"Doctorate",16,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,60,"United-States",">50K"
37,"Private",242713,"12th",8,"Separated","Priv-house-serv","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
43,"Self-emp-inc",35662,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,70,"United-States",">50K"
17,"Private",297246,"11th",7,"Never-married","Priv-house-serv","Own-child","White","Female",0,0,9,"United-States","<=50K"
43,"Private",108945,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
21,"Self-emp-not-inc",57298,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","<=50K"
21,"Private",177265,"Assoc-acdm",12,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K"
23,"Private",122048,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
31,"Private",345277,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
30,"Private",198183,"Assoc-voc",11,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
19,"Private",466458,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States","<=50K"
32,"Private",290964,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,1590,40,"United-States","<=50K"
35,"Private",107160,"12th",8,"Separated","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
24,"Private",47791,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,32,"United-States","<=50K"
44,"Private",133853,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
27,"Private",252506,"Some-college",10,"Divorced","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
25,"State-gov",117833,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,19,"United-States","<=50K"
39,"Private",294183,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
27,"Private",192283,"Assoc-voc",11,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,38,"United-States","<=50K"
24,"Private",197666,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
29,"Private",162002,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,35,"United-States","<=50K"
20,"Private",238685,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
55,"Private",90414,"Bachelors",13,"Married-spouse-absent","Craft-repair","Unmarried","White","Female",0,0,55,"Ireland","<=50K"
22,"Private",347530,"HS-grad",9,"Separated","Other-service","Unmarried","Black","Female",0,0,35,"United-States","<=50K"
59,"Private",230039,"HS-grad",9,"Never-married","Exec-managerial","Unmarried","White","Female",0,625,38,"United-States","<=50K"
45,"Private",253116,"10th",6,"Divorced","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
36,"Private",169037,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
50,"State-gov",307392,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
