"CustomerKey","WebActivity","Sentiment Analysis","MaritalStatus","Gender","EstimatedYearlyIncome","NumberOfContracts","Age","Target","Available401K","CustomerValueSegment","ChurnScore","CallActivity","Products"
21268,0,0,"M","F",80000,1,42,1,1,2,0.1,5,"Private Investment"
21269,4,4,"S","M",90000,1,42,1,1,2,0.1,5,"Private Investment"
21270,1,0,"S","M",110000,0,42,0,1,2,0.5,5,"Fund Manager+"
21271,1,0,"M","M",120000,2,43,1,1,2,0.0,5,"Private Investment"
21272,4,4,"S","F",90000,1,41,1,1,2,0.1,5,"Private Investment"
21273,0,2,"M","F",100000,3,42,0,1,2,0.1,5,"Private Investment"
21274,0,0,"S","M",60000,1,31,1,1,2,0.5,5,"P+B Investment"
21275,0,0,"M","F",60000,1,30,1,1,2,0.5,3,"P+B Investment"
21276,0,0,"M","M",40000,2,32,0,1,2,0.5,3,"Gold Investment"
21277,0,0,"S","M",40000,2,32,0,1,2,0.5,3,"CO Investment"
21278,0,0,"S","F",40000,2,32,0,0,2,0.5,2,"CO Investment"
21279,1,2,"M","F",10000,2,63,0,0,1,0.5,2,"CO Investment"
21280,0,0,"S","M",40000,1,31,0,1,2,0.1,2,"P+B Investment"
21281,0,0,"S","F",60000,2,32,1,0,2,0.1,3,"P+B Investment"
21282,0,0,"M","F",60000,2,32,1,0,2,0.5,3,"P+B Investment"
21283,0,4,"M","M",20000,2,65,0,1,1,0.5,3,"Gold Investment"
21284,1,1,"M","M",50000,0,40,1,1,2,0.0,3,"Fund Manager+"
21285,0,0,"M","F",90000,1,46,0,1,2,1.0,3,"P+B Investment"
21286,2,0,"S","M",100000,2,47,0,0,2,0.5,4,"P+B Investment"
21287,2,4,"M","F",110000,4,46,0,1,2,0.5,4,"Private Investment"
21288,2,3,"S","M",130000,4,47,0,1,2,0.1,5,"Private Investment"
21289,3,4,"S","M",90000,0,48,1,0,2,0.5,5,"P+B Investment"
21290,2,1,"S","M",100000,3,48,0,1,2,0.1,4,"P+B Investment"
21291,2,1,"M","F",100000,3,47,1,0,2,0.5,4,"P+B Investment"
21292,2,1,"M","M",100000,4,48,0,1,2,0.1,4,"P+B Investment"
21293,3,1,"S","F",120000,4,48,1,1,2,0.5,4,"P+B Investment"
21294,2,1,"M","M",130000,4,48,0,1,2,0.0,4,"Private Investment"
21295,4,5,"M","M",70000,3,48,0,1,2,0.5,5,"P+B Investment"
21296,4,5,"M","M",80000,3,48,0,1,2,0.1,4,"P+B Investment"
21297,3,4,"S","F",90000,1,49,1,0,2,0.5,4,"Gold Investment"
21298,3,4,"M","M",90000,1,49,0,1,2,0.1,4,"Gold Investment"
21299,3,4,"M","F",90000,1,49,0,1,2,0.5,4,"Gold Investment"
21300,3,1,"M","F",130000,1,49,1,1,2,0.0,4,"Private Investment"
21301,0,2,"S","F",80000,2,55,0,1,2,0.1,5,"CO Investment"
21302,0,2,"M","M",80000,2,55,0,0,2,0.5,3,"CO Investment"
21303,0,2,"M","F",60000,2,55,0,1,2,0.5,3,"Gold Investment"
21304,0,2,"M","F",60000,2,55,0,0,2,0.5,4,"Gold Investment"
21305,0,2,"M","M",60000,2,55,1,0,2,0.1,4,"Gold Investment"
21306,0,2,"S","M",60000,2,55,0,0,2,0.5,4,"Gold Investment"
21307,3,4,"M","F",70000,0,55,0,1,2,0.1,4,"Gold Investment"
21308,3,4,"M","F",70000,0,55,0,1,2,0.5,4,"Gold Investment"
21309,2,3,"M","F",80000,1,55,1,1,2,0.1,4,"P+B Investment"
21310,1,2,"M","F",90000,1,55,1,1,2,1.0,4,"Gold Investment"
21311,1,2,"S","F",90000,1,54,1,1,2,1.0,4,"Gold Investment"
21312,0,2,"M","M",50000,2,75,0,1,2,0.1,4,"Fund Manager+"
21313,0,4,"M","F",70000,2,75,1,1,2,0.1,5,"Fund Manager+"
21314,0,2,"M","M",60000,2,74,0,0,2,0.1,5,"Fund Manager+"
21315,0,4,"M","F",70000,2,74,1,0,2,0.1,5,"Fund Manager+"
21316,3,2,"M","M",130000,3,74,0,0,2,0.2,5,"Fund Manager+"
21317,3,2,"M","F",130000,3,73,0,0,2,0.0,5,"Fund Manager+"
21318,4,5,"S","M",80000,3,50,0,1,2,0.1,5,"P+B Investment"
21319,3,4,"M","M",90000,2,50,0,0,2,0.5,4,"Gold Investment"
21320,3,4,"M","F",90000,2,50,0,1,2,0.5,4,"Gold Investment"
21321,3,4,"S","M",90000,3,50,0,1,2,0.1,4,"Gold Investment"
21322,3,4,"M","M",90000,3,50,0,0,2,0.1,4,"Gold Investment"
21323,2,3,"M","M",100000,4,49,1,1,2,0.5,4,"P+B Investment"
21324,3,5,"M","F",110000,4,50,0,1,2,0.2,4,"P+B Investment"
21325,3,1,"M","F",120000,4,50,0,0,2,0.2,4,"Gold Investment"
21326,3,1,"M","F",160000,3,50,1,1,2,0.2,4,"P+B Investment"
21327,1,1,"S","M",170000,3,50,1,0,2,0.0,4,"Private Investment"
21328,0,2,"S","M",70000,2,56,0,0,2,0.1,5,"CO Investment"
21329,0,2,"M","M",60000,2,56,1,0,2,0.5,3,"CO Investment"
21330,0,2,"S","F",60000,2,56,1,1,2,0.5,3,"CO Investment"
21331,0,2,"S","M",60000,2,56,1,1,2,0.5,3,"CO Investment"
21332,0,2,"M","F",60000,2,55,1,1,2,0.1,3,"CO Investment"
21333,0,3,"M","F",70000,2,57,1,0,2,0.5,3,"Fund Manager+"
21334,0,3,"S","M",70000,2,57,1,1,2,0.5,5,"Fund Manager+"
21335,0,3,"M","F",70000,2,57,1,1,2,0.5,5,"Fund Manager+"
21336,0,3,"M","M",60000,2,57,1,1,2,0.5,5,"Fund Manager+"
21337,0,3,"S","F",40000,2,57,0,1,2,0.5,5,"P+B Investment"
21338,0,3,"M","F",40000,2,57,0,1,2,0.5,4,"P+B Investment"
21339,0,3,"S","F",60000,2,73,0,0,2,0.1,4,"Fund Manager+"
21340,0,3,"M","M",60000,2,73,0,0,2,1.0,5,"Fund Manager+"
21341,0,3,"M","M",60000,2,72,0,1,2,0.1,5,"Fund Manager+"
21342,0,5,"M","F",70000,2,71,1,1,2,0.1,5,"Fund Manager+"
21343,0,5,"M","M",70000,2,72,1,0,2,1.0,5,"Fund Manager+"
21344,0,5,"M","M",70000,2,72,1,1,2,0.1,5,"Fund Manager+"
21345,0,4,"M","F",80000,2,72,0,0,2,0.5,5,"Fund Manager+"
21346,0,3,"M","M",60000,2,71,0,1,2,0.1,5,"Fund Manager+"
21347,0,3,"S","F",60000,2,71,0,1,2,1.0,5,"Fund Manager+"
21348,0,5,"M","F",70000,2,70,1,1,2,0.1,5,"Fund Manager+"
21349,0,5,"M","M",70000,2,71,1,1,2,0.1,5,"Fund Manager+"
21350,0,5,"M","F",70000,2,70,0,0,2,1.0,5,"Fund Manager+"
21351,0,5,"M","M",70000,2,70,0,1,2,1.0,5,"Fund Manager+"
21352,0,4,"M","F",50000,2,69,1,1,2,0.1,5,"Private Investment"
21353,0,4,"S","F",50000,2,69,0,1,2,1.0,5,"Private Investment"
21354,0,3,"S","F",60000,2,68,1,1,2,1.0,5,"Fund Manager+"
21355,0,3,"M","F",60000,2,69,1,1,2,1.0,5,"Fund Manager+"
21356,0,3,"S","F",60000,2,68,1,1,2,1.0,5,"Fund Manager+"
21357,0,3,"S","F",60000,2,69,1,1,2,1.0,5,"Fund Manager+"
21358,0,5,"M","M",70000,2,69,0,1,2,1.0,5,"Fund Manager+"
21359,0,2,"M","M",30000,2,64,1,1,1,0.1,5,"P+B Investment"
21360,0,4,"M","M",20000,2,62,0,0,1,0.5,2,"Gold Investment"
21361,0,2,"M","M",30000,2,63,1,1,1,0.1,3,"P+B Investment"
21362,0,2,"M","M",30000,2,63,0,0,1,0.5,2,"P+B Investment"
21363,1,2,"M","F",10000,2,62,0,0,1,0.1,2,"CO Investment"
21364,0,0,"S","M",40000,2,33,0,1,2,0.5,2,"CO Investment"
21365,1,2,"M","F",10000,2,62,0,0,1,0.5,2,"CO Investment"
21366,1,2,"M","M",10000,2,61,0,1,1,0.5,2,"CO Investment"
21367,1,2,"M","F",20000,2,62,0,1,1,0.5,2,"CO Investment"
21368,0,0,"M","M",60000,2,33,0,1,2,0.5,2,"P+B Investment"
21369,0,0,"M","F",70000,2,33,1,1,2,0.5,3,"P+B Investment"
21370,1,2,"M","M",20000,2,61,0,1,1,0.1,3,"CO Investment"
21371,1,2,"M","F",20000,2,61,0,1,1,0.5,2,"CO Investment"
21372,1,2,"S","M",20000,2,61,0,1,1,0.5,2,"CO Investment"
21373,1,2,"M","M",20000,2,61,0,1,1,0.1,2,"CO Investment"
21374,1,2,"M","F",20000,2,60,0,0,1,0.5,2,"CO Investment"
21375,1,2,"S","M",20000,2,61,0,1,1,0.5,2,"CO Investment"
21376,1,2,"M","F",20000,2,60,0,1,1,0.1,2,"CO Investment"
21377,1,2,"S","F",20000,2,60,0,1,1,0.5,2,"CO Investment"
21378,1,2,"M","F",20000,2,59,0,1,1,0.5,2,"CO Investment"
21379,0,3,"M","F",30000,2,60,1,1,1,0.1,2,"P+B Investment"
21380,0,3,"M","F",30000,2,60,1,0,1,0.1,2,"P+B Investment"
21381,0,3,"M","M",30000,2,60,0,0,1,0.5,2,"P+B Investment"
21382,0,3,"M","M",30000,2,60,0,0,1,0.5,2,"P+B Investment"
21383,1,2,"M","M",20000,2,59,0,0,1,0.1,2,"CO Investment"
21384,0,3,"M","M",30000,2,58,1,1,1,0.1,2,"Gold Investment"
21385,0,0,"S","F",30000,2,30,1,0,2,0.5,3,"P+B Investment"
21386,0,0,"S","F",30000,2,30,1,1,2,0.5,3,"P+B Investment"
21387,0,3,"S","M",30000,2,58,1,1,1,0.5,3,"Gold Investment"
21388,0,0,"S","F",80000,1,31,1,1,2,0.0,3,"Private Investment"
21389,0,3,"M","F",30000,2,57,1,0,1,0.1,5,"Gold Investment"
21390,0,3,"M","M",40000,2,57,0,0,1,0.1,3,"P+B Investment"
21391,0,3,"M","F",40000,2,56,0,0,1,0.1,3,"CO Investment"
21392,0,3,"M","F",40000,2,56,0,0,1,0.1,2,"CO Investment"
21393,0,2,"S","F",70000,2,56,1,0,1,0.1,2,"P+B Investment"
21394,0,2,"S","F",70000,2,55,1,0,1,0.5,3,"P+B Investment"
21395,0,0,"M","F",40000,2,34,0,1,2,0.5,3,"P+B Investment"
21396,0,0,"S","F",40000,2,34,1,1,2,0.1,3,"P+B Investment"
21397,0,0,"M","M",40000,2,35,0,0,2,0.5,3,"Gold Investment"
21398,0,0,"M","M",60000,2,35,0,1,2,0.5,3,"P+B Investment"
21399,0,0,"M","M",60000,2,34,0,1,2,0.5,3,"P+B Investment"
21400,0,0,"S","M",60000,2,36,1,1,2,0.1,3,"P+B Investment"
21401,0,0,"S","M",60000,2,37,1,0,2,0.5,3,"P+B Investment"
21402,0,2,"M","M",80000,2,54,1,1,1,0.1,4,"Gold Investment"
21403,0,2,"S","M",70000,2,52,1,0,1,0.1,3,"Gold Investment"
21404,0,2,"S","M",70000,2,53,1,0,1,0.1,4,"Gold Investment"
21405,1,5,"M","F",110000,4,52,0,0,1,0.2,4,"Private Investment"
21406,1,4,"M","M",110000,4,51,0,1,1,0.0,5,"Private Investment"
21407,1,4,"M","M",110000,4,51,0,1,1,0.2,5,"Private Investment"
21408,1,4,"M","F",110000,4,51,1,1,1,0.2,5,"Private Investment"
21409,1,1,"M","M",110000,4,51,0,1,1,0.2,5,"Private Investment"
21410,0,0,"M","M",70000,2,37,1,1,2,0.0,5,"P+B Investment"
21411,0,0,"S","F",70000,2,37,1,0,2,0.0,4,"P+B Investment"
21412,0,0,"M","M",50000,2,36,0,0,2,0.5,4,"Gold Investment"
21413,0,0,"M","M",60000,2,36,0,1,2,0.5,4,"P+B Investment"
21414,0,0,"M","M",60000,2,36,0,1,2,0.5,4,"P+B Investment"
21415,0,0,"S","F",60000,2,36,0,1,2,0.5,4,"P+B Investment"
21416,0,0,"S","M",60000,2,36,1,1,2,0.1,4,"P+B Investment"
21417,0,0,"S","F",60000,2,36,1,0,2,0.1,4,"P+B Investment"
21418,2,1,"M","F",120000,2,51,1,0,1,0.2,4,"Private Investment"
21419,2,2,"M","M",120000,3,44,0,1,2,0.0,5,"Private Investment"
21420,0,2,"S","F",70000,2,53,0,1,2,0.1,5,"CO Investment"
21421,0,2,"M","F",60000,2,53,0,0,2,0.5,3,"Gold Investment"
21422,1,2,"M","F",80000,0,53,1,1,2,0.2,4,"Private Investment"
21423,0,2,"S","M",90000,1,53,1,1,2,0.2,5,"P+B Investment"
21424,0,2,"M","F",60000,2,54,1,1,2,0.1,4,"Gold Investment"
21425,0,2,"M","M",60000,2,54,0,0,2,0.5,4,"Gold Investment"
21426,0,2,"M","M",60000,2,54,1,0,2,0.1,4,"Gold Investment"
21427,0,3,"M","F",70000,2,54,1,0,2,0.5,4,"P+B Investment"
21428,0,3,"M","F",70000,2,53,1,0,2,0.5,4,"P+B Investment"
21429,0,3,"M","F",70000,2,54,1,0,2,0.5,4,"P+B Investment"
21430,0,3,"M","F",90000,1,78,0,1,2,0.5,4,"Fund Manager+"
21431,0,0,"S","M",80000,1,45,0,1,2,0.2,5,"Private Investment"
21432,1,3,"M","F",100000,4,44,0,0,2,0.2,5,"Private Investment"
21433,2,3,"M","M",110000,4,45,0,1,2,0.2,5,"Private Investment"
21434,2,1,"S","F",130000,1,45,1,1,2,0.0,5,"Fund Manager+"
21435,0,0,"S","M",150000,2,45,1,0,2,0.0,5,"Private Investment"
21436,0,1,"S","F",70000,1,47,1,0,2,0.2,5,"Private Investment"
21437,0,1,"S","F",70000,1,48,1,1,2,0.2,4,"Private Investment"
21438,0,1,"S","M",70000,1,48,1,0,2,0.2,4,"Private Investment"
21439,0,1,"S","M",70000,1,48,1,0,2,0.2,4,"Private Investment"
21440,0,1,"S","M",70000,1,48,1,1,2,0.2,4,"Private Investment"
21441,0,4,"M","M",50000,2,68,0,0,2,1.0,4,"Private Investment"
21442,0,4,"S","F",50000,2,68,0,1,2,1.0,5,"Private Investment"
21443,0,5,"M","F",70000,2,68,0,1,2,1.0,5,"Private Investment"
21444,0,5,"M","M",70000,2,67,0,1,2,0.1,5,"Private Investment"
21445,0,3,"M","F",60000,2,67,0,1,2,1.0,5,"Fund Manager+"
21446,0,3,"M","M",60000,2,66,0,1,2,0.1,5,"Fund Manager+"
21447,0,5,"M","M",70000,2,67,0,0,2,1.0,5,"Private Investment"
21448,0,5,"M","F",80000,2,67,1,1,2,0.1,5,"Private Investment"
21449,0,5,"M","M",80000,2,67,0,0,2,0.5,5,"Private Investment"
21450,0,4,"M","M",40000,2,66,0,1,2,0.1,5,"Gold Investment"
21451,0,4,"M","F",40000,2,65,0,0,2,1.0,4,"Gold Investment"
21452,0,4,"M","M",40000,2,66,0,1,2,1.0,4,"Gold Investment"
21453,0,4,"M","M",70000,2,66,0,1,2,0.1,4,"Private Investment"
21454,0,4,"M","M",70000,2,66,0,1,2,0.1,5,"Private Investment"
21455,0,4,"M","M",40000,2,64,0,1,2,1.0,5,"Gold Investment"
21456,0,4,"M","M",40000,2,65,0,0,2,1.0,4,"Gold Investment"
21457,0,5,"M","M",40000,2,65,0,0,2,0.2,4,"Gold Investment"
21458,0,5,"M","M",40000,2,65,0,0,2,0.2,4,"Gold Investment"
21459,0,4,"M","M",70000,2,65,0,0,2,0.2,4,"Private Investment"
21460,0,4,"M","M",70000,2,65,0,0,2,0.2,5,"Private Investment"
21461,0,5,"M","F",70000,2,65,0,1,2,1.0,5,"Private Investment"
21462,0,5,"S","F",70000,2,65,0,1,2,0.2,5,"Private Investment"
21463,0,5,"M","M",70000,2,64,0,0,2,0.2,5,"Private Investment"
21464,0,5,"M","M",70000,2,65,0,1,2,1.0,5,"Private Investment"
21465,0,5,"M","M",70000,3,64,1,1,2,1.0,5,"Private Investment"
21466,0,5,"M","M",70000,3,64,1,1,2,0.2,5,"Private Investment"
21467,0,4,"M","M",60000,2,64,0,0,2,1.0,5,"Private Investment"
21468,0,4,"M","M",60000,2,64,0,1,2,1.0,5,"Private Investment"
21469,1,2,"S","F",70000,1,63,1,1,2,0.2,5,"P+B Investment"
21470,1,2,"S","F",70000,1,63,1,0,2,0.2,4,"P+B Investment"
21471,1,2,"M","M",70000,1,63,0,0,2,1.0,4,"P+B Investment"
21472,1,2,"M","M",70000,1,62,0,1,2,0.2,4,"P+B Investment"
21473,1,2,"M","F",40000,2,62,0,1,2,0.2,4,"Gold Investment"
21474,1,2,"M","M",60000,1,61,0,1,2,1.0,4,"P+B Investment"
21475,1,2,"M","F",60000,0,62,1,1,2,0.2,4,"Private Investment"
21476,1,2,"M","M",60000,0,62,1,1,2,0.2,5,"Private Investment"
21477,1,2,"M","F",60000,0,62,0,0,2,1.0,5,"Private Investment"
21478,1,2,"M","F",60000,0,62,1,1,2,0.2,5,"Private Investment"
21479,1,2,"M","M",60000,0,62,1,1,2,0.2,5,"Private Investment"
21480,1,2,"M","M",40000,2,61,0,1,2,0.2,5,"Gold Investment"
21481,1,2,"M","M",60000,2,61,0,0,2,1.0,4,"P+B Investment"
21482,1,2,"S","F",60000,2,61,1,1,2,0.2,4,"P+B Investment"
21483,1,2,"M","F",60000,2,61,1,0,2,0.2,4,"P+B Investment"
21484,1,2,"M","F",60000,2,61,1,1,2,0.2,4,"P+B Investment"
21485,1,2,"M","M",60000,2,61,1,1,2,0.2,4,"P+B Investment"
21486,1,2,"S","F",60000,0,61,1,0,2,1.0,4,"Private Investment"
21487,1,4,"S","F",70000,2,61,1,1,2,1.0,5,"P+B Investment"
21488,1,4,"M","F",70000,2,61,1,1,2,0.1,4,"P+B Investment"
21489,1,2,"M","M",40000,2,60,0,0,2,0.2,4,"CO Investment"
21490,1,2,"M","M",40000,2,59,0,0,2,1.0,3,"CO Investment"
21491,1,2,"M","M",60000,2,60,1,1,2,0.2,3,"P+B Investment"
21492,1,2,"S","M",60000,1,59,0,1,2,1.0,4,"P+B Investment"
21493,1,3,"S","M",80000,1,59,0,1,2,0.5,4,"Private Investment"
21494,1,2,"S","F",60000,2,59,0,1,2,1.0,5,"Gold Investment"
21495,1,2,"M","M",60000,2,59,0,1,2,1.0,4,"Gold Investment"
21496,1,2,"M","F",60000,2,58,0,1,2,1.0,4,"P+B Investment"
21497,1,2,"M","M",60000,2,59,0,1,2,1.0,4,"P+B Investment"
21498,1,2,"M","M",60000,2,59,0,1,2,1.0,4,"P+B Investment"
21499,2,4,"M","F",70000,1,58,0,1,2,0.1,4,"P+B Investment"
21500,1,2,"M","M",70000,2,58,0,1,2,1.0,4,"CO Investment"
21501,1,2,"S","M",70000,3,58,1,1,2,1.0,3,"CO Investment"
21502,1,2,"S","F",60000,2,57,0,1,2,1.0,3,"Gold Investment"
21503,1,2,"M","F",60000,2,58,0,1,2,1.0,4,"Gold Investment"
21504,1,2,"M","F",60000,2,58,1,1,2,0.2,4,"Gold Investment"
21505,4,2,"S","M",110000,3,53,1,1,3,0.5,4,"P+B Investment"
21506,4,3,"M","M",130000,2,52,1,1,3,0.5,4,"P+B Investment"
21507,3,1,"M","M",150000,3,53,0,1,3,0.5,4,"P+B Investment"
21508,4,3,"M","F",120000,4,54,1,0,3,0.5,4,"Gold Investment"
21509,4,3,"M","F",130000,3,54,1,1,3,0.5,4,"P+B Investment"
21510,2,3,"M","F",80000,1,55,0,1,3,0.2,4,"P+B Investment"
21511,2,4,"M","M",80000,1,56,0,0,3,0.2,4,"P+B Investment"
21512,2,4,"M","F",80000,1,55,0,1,3,0.2,4,"P+B Investment"
21513,1,5,"M","F",70000,2,66,0,0,3,1.0,4,"Gold Investment"
21514,4,3,"M","F",110000,4,66,0,1,3,1.0,4,"Private Investment"
21515,4,3,"M","F",130000,3,66,0,1,3,0.5,5,"Private Investment"
21516,4,3,"M","M",130000,4,66,1,1,3,0.5,5,"Private Investment"
21517,4,3,"M","M",170000,2,65,1,1,3,0.0,5,"Fund Manager+"
21518,1,5,"M","M",70000,2,64,0,1,3,0.2,5,"Gold Investment"
21519,3,2,"S","M",100000,4,65,0,1,3,1.0,4,"Private Investment"
21520,4,3,"M","M",110000,4,65,0,1,3,1.0,5,"Private Investment"
21521,0,5,"S","F",80000,2,64,0,1,3,0.2,5,"P+B Investment"
21522,0,5,"S","F",90000,2,64,0,0,3,1.0,4,"P+B Investment"
21523,5,4,"M","M",120000,0,64,0,0,3,0.5,4,"Private Investment"
21524,2,4,"S","F",80000,1,57,0,1,3,1.0,5,"P+B Investment"
21525,2,4,"M","F",80000,2,57,0,1,3,1.0,4,"P+B Investment"
21526,2,4,"S","M",80000,2,56,0,1,3,1.0,4,"P+B Investment"
21527,2,4,"S","M",90000,2,56,1,1,3,1.0,4,"Gold Investment"
21528,4,3,"M","M",130000,4,56,0,1,3,0.0,4,"P+B Investment"
21529,4,3,"S","F",100000,3,57,0,1,3,1.0,4,"Private Investment"
21530,4,3,"M","F",100000,4,57,0,1,3,0.2,5,"Private Investment"
21531,4,3,"M","F",100000,4,57,0,0,3,1.0,5,"Private Investment"
21532,5,2,"M","F",120000,2,57,1,1,3,1.0,5,"Private Investment"
21533,5,0,"M","M",130000,2,57,0,0,3,0.0,5,"P+B Investment"
21534,5,4,"S","M",130000,3,58,1,1,3,0.0,4,"Gold Investment"
21535,2,4,"S","M",80000,2,59,0,0,3,1.0,4,"Gold Investment"
21536,1,4,"M","M",90000,2,59,0,1,3,1.0,4,"Gold Investment"
21537,1,4,"M","F",90000,2,59,1,1,3,0.2,4,"Gold Investment"
21538,2,5,"M","F",80000,2,60,1,0,3,0.5,4,"Gold Investment"
21539,4,3,"M","M",100000,4,60,0,1,3,1.0,5,"P+B Investment"
21540,5,4,"S","M",150000,3,60,1,1,3,0.0,5,"Private Investment"
21541,5,2,"M","F",160000,3,60,0,0,3,1.0,5,"P+B Investment"
21542,1,5,"M","F",70000,3,61,1,0,3,0.5,5,"CO Investment"
21543,1,5,"M","F",80000,3,61,0,0,3,1.0,3,"Gold Investment"
21544,5,4,"M","M",150000,4,61,0,1,3,1.0,5,"Gold Investment"
21545,5,0,"M","F",170000,4,61,1,1,3,0.0,5,"Gold Investment"
21546,1,4,"M","M",90000,4,62,0,1,3,1.0,5,"CO Investment"
21547,5,4,"S","M",120000,3,62,0,1,3,1.0,3,"Gold Investment"
21548,5,5,"M","F",130000,4,62,0,1,3,1.0,5,"Gold Investment"
21549,4,3,"S","M",100000,4,63,0,1,3,1.0,5,"Gold Investment"
21550,4,3,"M","F",100000,4,63,0,1,3,0.5,5,"Gold Investment"
21551,0,0,"S","M",60000,3,35,0,0,1,0.2,5,"Private Investment"
21552,0,0,"M","M",80000,3,34,1,0,1,1.0,4,"Private Investment"
21553,0,0,"M","M",90000,2,34,1,0,1,1.0,4,"Private Investment"
21554,0,0,"S","F",80000,3,37,0,1,1,1.0,4,"Private Investment"
21555,0,0,"S","M",90000,2,36,1,0,1,1.0,4,"Private Investment"
21556,0,0,"S","F",90000,3,36,1,1,1,1.0,4,"Private Investment"
21557,5,0,"S","F",110000,3,36,1,0,1,1.0,4,"P+B Investment"
21558,5,0,"S","F",100000,2,36,1,1,1,1.0,5,"Gold Investment"
21559,5,0,"M","M",100000,2,37,1,1,1,1.0,5,"Gold Investment"
21560,5,0,"M","M",120000,4,37,1,0,1,1.0,5,"CO Investment"
21561,0,0,"S","M",90000,3,38,1,1,1,1.0,4,"Private Investment"
21562,5,0,"S","M",100000,3,37,1,0,1,1.0,4,"Gold Investment"
21563,0,0,"S","F",80000,4,38,0,1,1,1.0,5,"Private Investment"
21564,0,0,"S","F",80000,4,39,0,1,1,1.0,4,"Private Investment"
21565,5,0,"M","F",110000,3,37,0,1,1,1.0,4,"Gold Investment"
21566,5,0,"M","M",110000,3,38,0,1,1,1.0,5,"Gold Investment"
21567,5,0,"M","F",100000,3,39,1,1,1,1.0,5,"Gold Investment"
21568,5,0,"M","F",100000,4,38,1,0,1,1.0,5,"Gold Investment"
21569,0,0,"S","M",90000,4,40,1,1,1,1.0,5,"Private Investment"
21570,5,0,"M","M",100000,4,40,1,1,1,1.0,4,"Gold Investment"
21571,5,0,"M","M",110000,4,40,1,1,1,1.0,5,"Gold Investment"
21572,5,0,"M","M",130000,4,39,1,1,1,0.0,5,"Private Investment"
21573,5,0,"S","M",130000,4,41,0,1,1,0.0,5,"Private Investment"
21574,2,5,"M","M",100000,1,46,0,1,2,0.0,5,"P+B Investment"
21575,0,3,"M","M",80000,2,54,1,1,2,0.2,4,"P+B Investment"
21576,0,3,"M","M",80000,2,54,1,0,2,0.2,4,"P+B Investment"
21577,0,2,"M","F",50000,2,76,0,0,2,0.5,4,"Fund Manager+"
21578,0,2,"M","M",60000,2,76,0,1,2,0.5,5,"Fund Manager+"
21579,0,2,"M","M",60000,2,75,0,1,2,0.5,5,"Fund Manager+"
21580,3,4,"S","F",80000,2,46,0,1,2,0.2,5,"P+B Investment"
21581,3,4,"M","F",80000,2,47,0,1,2,0.0,4,"P+B Investment"
21582,1,1,"M","F",50000,0,38,1,1,2,0.0,4,"Fund Manager+"
21583,1,1,"M","F",50000,0,38,1,1,2,0.0,3,"Private Investment"
21584,1,1,"M","M",50000,0,38,1,1,2,0.2,3,"Private Investment"
21585,1,1,"M","F",50000,0,38,1,1,2,0.2,3,"Private Investment"
21586,0,1,"M","F",60000,0,38,1,1,2,0.2,3,"Fund Manager+"
21587,0,1,"M","F",60000,0,38,1,1,2,0.2,3,"Fund Manager+"
21588,0,1,"M","M",60000,0,38,1,1,2,0.2,3,"Fund Manager+"
21589,1,1,"M","F",50000,0,40,1,1,2,0.2,3,"Private Investment"
21590,1,1,"M","F",40000,0,39,1,1,2,0.2,3,"Private Investment"
21591,1,1,"M","M",40000,1,40,0,1,2,0.0,3,"Private Investment"
21592,1,1,"M","F",40000,1,40,0,1,2,0.0,3,"Private Investment"
21593,2,2,"S","M",50000,0,40,1,1,2,0.0,3,"Private Investment"
21594,2,2,"M","F",50000,0,41,1,0,2,0.0,3,"Private Investment"
21595,0,1,"M","M",60000,0,38,1,1,2,0.2,3,"Fund Manager+"
21596,0,1,"M","M",60000,0,39,1,1,2,0.0,4,"Fund Manager+"
21597,0,3,"M","M",70000,0,39,1,1,2,0.0,4,"Fund Manager+"
21598,0,1,"M","F",60000,0,40,1,1,2,0.0,4,"Fund Manager+"
21599,0,1,"M","F",60000,0,40,1,1,2,0.2,4,"Fund Manager+"
21600,2,2,"M","F",70000,0,42,1,1,2,0.2,4,"Private Investment"
21601,2,2,"M","F",70000,0,42,1,1,2,0.2,3,"Private Investment"
21602,2,2,"M","M",70000,1,41,1,1,2,0.2,3,"Private Investment"
21603,2,2,"M","M",70000,1,42,1,1,2,0.0,3,"Private Investment"
21604,0,0,"S","F",40000,1,43,1,1,2,0.2,3,"Private Investment"
21605,0,2,"M","F",60000,0,40,1,0,2,0.0,4,"Fund Manager+"
21606,0,2,"M","M",60000,0,40,1,1,2,0.0,4,"Fund Manager+"
21607,0,2,"M","M",60000,0,40,1,1,2,0.2,4,"Fund Manager+"
21608,0,3,"M","M",70000,0,39,1,1,2,0.2,4,"Fund Manager+"
21609,0,4,"S","F",70000,0,40,1,1,2,0.2,4,"Fund Manager+"
21610,0,4,"M","M",70000,0,40,1,1,2,0.2,4,"Fund Manager+"
21611,0,2,"M","M",80000,0,40,1,1,2,0.0,4,"Fund Manager+"
21612,0,0,"S","M",40000,1,43,0,1,2,0.0,4,"Private Investment"
21613,2,2,"S","M",50000,1,43,1,0,2,0.0,4,"Private Investment"
21614,2,2,"M","M",50000,1,43,1,0,2,0.0,3,"Private Investment"
21615,2,2,"S","F",50000,1,43,1,1,2,0.0,3,"Private Investment"
21616,0,0,"M","M",60000,0,43,0,0,2,0.2,3,"Fund Manager+"
